gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
APOD,3161.73579,0.549769104,0.284532719,1.932182371,0.053337,0.231745327
H1F0,17817.80077,-0.183491192,0.104754438,-1.751631681,0.079837161,0.289278868
GAGE2A,3.154871335,-1.697878216,1.232296424,-1.377816395,0.168259983,0.430745556
LITAF,11526.91446,-0.054761039,0.07992902,-0.685120854,0.493267662,0.739962345
VSTM1,14.35386556,0.513960506,0.293937036,1.748539458,0.080370659,0.290293819
TMEM120A,2051.919597,-0.223214667,0.102650879,-2.174503224,0.029667364,0.166174055
ARID2,1688.935131,0.131286156,0.089372247,1.468981262,0.141837872,0.391632271
RIMKLBP1,7.169940526,-0.165851946,0.165439346,-1.002493965,0.31610508,0.595574492
FAM25G,0.248520853,-1.168495435,1.099900794,-1.062364389,0.288070294,NA
SF3B3,9260.595918,-0.053262318,0.076514666,-0.696105995,0.486362453,0.735583819
PRSS48,0.9162413,0.659505066,0.35019322,1.883260522,0.059665071,0.245997036
IL1RAPL2,28.80984199,0.502797825,0.294936893,1.704764091,0.088238431,0.304812535
BLOC1S3,877.1393988,0.010499659,0.076384372,0.137458213,0.890668621,0.955071896
SP6,303.1998693,0.096074946,0.189352539,0.507386628,0.611883567,0.812636978
ANKRD34B,81.11730985,0.203087054,0.339573895,0.598064388,0.549796971,0.775523683
PLAC9,167.687524,0.262149205,0.153230125,1.710820279,0.087114295,0.302496969
FAM47B,0.16560161,0.231386553,2.902569715,0.079717828,0.93646168,NA
NKAPL,12.07968154,0.282963482,0.167760809,1.686707896,0.091659533,0.311509201
UBE2Q2P1,65.06422778,0.098944636,0.143255162,0.690688102,0.489761568,0.737553748
FSCB,0.499264803,1.275159181,0.868824539,1.467683202,0.142190296,0.39223763
CLDN4,22841.21543,-0.073041981,0.147010439,-0.496848944,0.619295578,0.816476425
ZNF573,109.1696085,0.284099529,0.116263395,2.443585357,0.014542129,0.111826707
RP11.77G22.2,0.307758906,0.061099256,0.463577547,0.13179943,0.895142938,0.956441168
CRYM.AS1,12.71693924,0.079152921,0.141752638,0.558387641,0.576579711,0.791906324
GRAPL,2.671720649,0.173130678,0.220821951,0.784028384,0.433023455,0.693207174
FAM47E,88.29339259,0.264967379,0.166013257,1.596061561,0.11047505,0.344090226
HN1,8414.234434,-0.193564018,0.112099871,-1.726710438,0.08421968,0.298400732
ZNF527,276.1833682,0.207501124,0.087875811,2.361299671,0.018211008,0.12699283
TNRC18P3,2.057230028,0.381752247,0.241904973,1.57810831,0.114540729,0.349719267
ZAR1L,2.639939006,0.001056687,0.263180479,0.004015067,0.996796448,0.998876489
KRTAP10.12,0.086219572,0.20936531,2.785696912,0.075157247,0.9400896,NA
S100A13,3631.241802,0.04638724,0.150249113,0.308735531,0.757522714,0.891116415
ZNF33A,1728.452379,0.18007734,0.095063071,1.894293319,0.058186087,0.242717921
OR14I1,0.313723528,0.638067177,0.904655193,0.705315331,0.480614022,0.731813987
KRT77,17.58030641,-0.948987813,0.69288856,-1.369611028,0.170808355,0.434175262
PCDH18,418.3827079,0.091033216,0.134662881,0.67600823,0.49903542,0.743417678
DCAF8L2,3.230554488,-0.178234164,0.765545358,-0.232819861,0.815901289,0.92232891
ZNF600,526.1537044,0.213416618,0.106450108,2.004851119,0.044978966,0.211376469
BTBD8,33.43411777,-0.161839154,0.137130398,-1.180184387,0.237926887,0.517318682
LINC00994,1.200435531,0.691587114,0.32508299,2.127417109,0.033385442,0.178945183
DPY19L2P1,39.67847755,-0.167937094,0.303157528,-0.553959833,0.579606335,0.793751046
MAOA,7172.501563,0.02655012,0.202504698,0.13110866,0.895689351,0.956744774
PAX8.AS1,771.8226264,-0.242914899,0.241751066,-1.004814179,0.314986335,0.595125926
C15orf61,334.3785033,0.024080399,0.107668241,0.223653685,0.823026787,0.925917946
AC069277.2,22.259957,-0.146340859,0.441957013,-0.33112012,0.740553755,0.881876416
NUGGC,100.6923778,0.459113267,0.198249466,2.31583609,0.02056722,0.136487635
LINC00943,8.874407642,-0.151727328,0.262758124,-0.577441053,0.563641548,0.782929649
TSPYL1,3962.128081,0.204477812,0.077813141,2.627805657,0.00859376,0.080549937
SPANXN3,0.230499199,0.008444218,0.847176414,0.009967485,0.992047229,NA
TRIM64B,0.103023622,0.04013404,1.100328463,0.036474599,0.970903932,NA
PNRC2,3072.845901,0.153171236,0.068381297,2.239958056,0.025093646,0.152122344
DRICH1,10.35023417,0.617387996,0.213557799,2.890964409,0.003840616,0.050361494
LINC01164,0.394403533,-0.165145881,0.625818487,-0.263887827,0.791866356,0.909721127
GJB5,542.6059689,-0.304361219,0.359250918,-0.847210692,0.396877695,0.663364942
FHIT,234.4589429,0.437383274,0.128743035,3.39733542,0.000680455,0.017002055
FAM150B,44.93406647,0.307054228,0.237431589,1.293232419,0.195930686,0.468411954
ANKRD62P1.PARP4P3,1.213411432,-0.471910674,0.537397643,-0.878140573,0.379867437,0.6501404
ZKSCAN3,349.4910121,0.136948477,0.099795002,1.372297954,0.169970702,0.433118973
FOXR2,0.425469883,-0.448744985,1.009624962,-0.444467007,0.656704978,0.838667389
RRP7A,2631.10273,-0.150791358,0.079008151,-1.908554462,0.056319591,0.238477462
LIN54,881.0740181,-0.076525122,0.065367842,-1.170684543,0.241725601,0.521722276
RP11.797H7.5,5.131010218,0.145733426,0.251333959,0.579839773,0.562022673,0.782102514
FAM53B,1733.681639,0.103545073,0.107135219,0.966489582,0.333799257,0.611797929
FAM180A,51.71103249,-0.039834616,0.198342708,-0.200837313,0.840825786,0.9327168
C6orf222,91.45393184,0.7651718,0.338862718,2.258058381,0.02394202,0.148437268
SPANXN4,0.137838767,0.351464119,1.653098827,0.21260926,0.831631748,NA
RP11.113D6.10,0.44776247,0.00254226,0.364569143,0.006973329,0.994436134,0.998298136
S100A14,10445.17853,-0.551701437,0.207504076,-2.658749882,0.007843117,0.076492364
KAZN,642.3866866,0.351458422,0.171760126,2.046216599,0.040735065,0.200008534
SLC35E2B,2188.397336,0.154356462,0.114096102,1.352863593,0.176099212,0.441640263
RPS2P46,309.9244029,0.070672827,0.151011579,0.467996083,0.639787391,0.828462446
FAM90A27P,0.12941301,0.091702174,0.9007691,0.101804307,0.918912007,NA
FAM179A,95.18765264,0.718855687,0.196282078,3.662360289,0.000249902,0.008868119
SPATA31D4,0.005894404,-0.023944093,2.902577895,-0.008249251,0.993418125,NA
TMEM194B,492.625103,-0.175526059,0.086892498,-2.020036975,0.043379552,0.207131685
ALG1L,560.0439783,-0.259200406,0.220103753,-1.177628286,0.238944828,0.518682489
KIAA0408,10.33915396,0.855517463,0.309877468,2.760825007,0.005765556,0.064399107
GSPT2,581.8693493,0.060639657,0.15964375,0.379843601,0.704061515,0.864262873
RP6.149D17.1,0.085810602,0.023610208,1.691171155,0.013960863,0.988861205,NA
TBC1D28,0.291865811,-0.151097707,0.595072561,-0.25391476,0.799561411,NA
C8orf76,528.6547429,-0.212390526,0.104817608,-2.026286708,0.042735413,0.205292053
CXCL17,10228.89046,0.404871128,0.252345653,1.604430761,0.108619135,0.340648731
OR7E12P,2.859692904,0.357393409,0.254622761,1.403619249,0.16043226,0.419058345
OTUD6A,0.338779243,0.40601568,0.703376782,0.57723782,0.563778812,0.782929649
HMGB1,10552.79166,-0.025998182,0.088772074,-0.292864421,0.769625785,0.898338291
MMP23B,11.57038359,0.423340807,0.20647741,2.050300837,0.040335083,0.199271916
SH2D5,59.54516363,-0.813256477,0.323174148,-2.516465138,0.011853863,0.098234646
SPATA41,38.20998659,0.010323761,0.187858296,0.054955045,0.956174279,0.984066966
ZFP92,147.7336387,-0.075182954,0.153129842,-0.490975193,0.623443993,0.818519274
USP32P3,22.07577322,1.048808481,0.276416709,3.794302029,0.000148059,0.006151715
NCR1,15.58043391,0.16558813,0.223576554,0.7406328,0.458916115,0.714278516
RASSF10,230.5357492,-0.214189336,0.233863223,-0.915874388,0.359732781,0.635191281
GJB4,151.4903213,-0.188170808,0.38689931,-0.486356018,0.626714768,0.820799697
RNU1.75P,0.406056739,0.155359211,0.939092995,0.165435385,0.868601304,0.944775836
MIR494,0.014958411,0.066648,2.902577895,0.022961658,0.981680858,NA
RNU1.15P,0.032559793,0.125532777,2.902577895,0.043248719,0.965503269,NA
Y_RNA,0.132091469,0.162593726,1.213228035,0.134017448,0.893388777,NA
OR2L13,0.635347428,0.518418757,0.537653719,0.964224256,0.334933506,0.612572661
BLOC1S2,2131.324383,-0.072583319,0.080257091,-0.904385124,0.365791224,0.639837258
SYCP2,333.1940956,0.292507679,0.267522616,1.093394209,0.274220755,0.554460323
ZNF724P,92.75986769,0.25496879,0.179396022,1.421262234,0.155240538,0.410910959
IL1RAP,1933.723879,-0.204305227,0.148861237,-1.372454179,0.169922094,0.433055608
AC013442.1,0.056927224,0.121002922,2.902577895,0.041688088,0.96674735,NA
PTPRT,274.3636222,1.328383493,0.370970525,3.580832988,0.000342501,0.010883641
MYBPC1,63.03451449,1.476940705,0.370062263,3.991060029,6.58E-05,0.003581499
PAX5,213.9435823,0.386264569,0.254012281,1.520653126,0.128346907,0.372893592
AC079610.2,3.152316328,0.527105182,0.234357416,2.24915085,0.0245029,0.150381192
OR5K4,0.06920929,0.15044531,2.902577895,0.051831618,0.958662861,NA
OR6M1,0.081907282,0.296602232,1.706022752,0.173855965,0.86197866,NA
SPOCK3,249.0149848,0.828281307,0.349967376,2.366738627,0.017945601,0.126352547
ZNF676,21.55611932,0.22540731,0.353752436,0.637189422,0.524001467,0.760115103
ZNF699,132.3554854,0.324162623,0.12324197,2.630294082,0.008531103,0.080086118
RP3.391O22.3,4.417876647,-0.012944796,0.170741679,-0.075815093,0.939566208,0.977596083
ADAM5,0.206217726,0.456750606,0.649169611,0.703592095,0.481686836,NA
TDRD7,1292.260522,0.002325237,0.08518726,0.027295595,0.97822397,0.992267468
C16orf93,55.49688338,0.303413523,0.135812591,2.234060334,0.025479103,0.153253716
OR8A1,0.68889472,-0.386582139,0.96828253,-0.399245186,0.689712552,0.856622426
KIAA0895L,681.2324757,-0.019549619,0.119242416,-0.163948532,0.869771661,0.945280051
HLA.DRB1,40232.857,0.372527439,0.181407033,2.053544628,0.040019786,0.198576494
VN1R2,0.341630348,-0.006241626,0.605601564,-0.01030649,0.991776756,0.997675365
MYT1,30.03252436,0.290864816,0.281582574,1.032964548,0.30162049,0.582421949
SERPINA3,59.18820798,-1.232337058,0.32104056,-3.838571231,0.000123752,0.005483919
AKR1C3,14662.09996,-0.005387911,0.335844944,-0.016042852,0.987200205,0.995526048
SPATS2L,7136.864904,-0.29666508,0.113382482,-2.616498374,0.008883679,0.082420295
OR11H13P,0.521261699,0.737461767,0.564189747,1.30711657,0.191173125,0.4623088
ZNF250,566.928946,0.147537169,0.090663243,1.627309639,0.103671352,0.332916454
WDSUB1,647.6865715,-0.00169496,0.086266531,-0.019647944,0.984324218,0.994637939
ZNF79,271.2595047,0.165213487,0.065304899,2.52987893,0.011410189,0.096044494
S100A4,10749.21716,-0.55399073,0.222435941,-2.490563029,0.012754087,0.103108734
PLEKHG4,1458.861942,-0.20575714,0.171174377,-1.202032356,0.229350992,0.506808795
KRTAP4.3,0.087678943,0.30252361,2.902576189,0.104225898,0.916990082,NA
FAT4,697.9748319,0.185005418,0.18647548,0.992116595,0.321140652,0.600349031
C8orf86,0.747627705,0.812697359,0.536956253,1.513526203,0.13014605,0.374722014
COLCA1,1412.05958,0.118301531,0.293681883,0.402822025,0.687079157,0.855402843
KIF19,106.1167396,0.76263983,0.252036107,3.025914975,0.00247882,0.038381728
OR6K2,0,0,0,0,1,NA
ZNF681,313.4050025,0.390093422,0.171254893,2.277852705,0.022735355,0.144321231
ACADSB,1971.204653,0.453109478,0.144579628,3.133978714,0.001724534,0.030391781
STK40,3859.13323,-0.137737373,0.089085255,-1.546129866,0.122073207,0.362522843
RPS2P4,9.072595397,-0.284249407,0.167842895,-1.693544468,0.090351878,0.309080693
OR10J1,0.022188439,-0.057916337,2.902577895,-0.019953413,0.984080536,NA
TMEM63A,4232.018812,0.155378579,0.127499537,1.218659941,0.222973288,0.499584617
CTSE,13791.45189,-0.059872944,0.354312812,-0.168983288,0.865809786,0.943447667
SEMA4A,2828.993321,0.213387927,0.134943706,1.581310708,0.113807013,0.348704839
HRCT1,69.38327905,-0.307523523,0.21013807,-1.463435559,0.143348235,0.393903309
MPHOSPH8,2180.755627,-0.023201615,0.074856952,-0.309946026,0.756602001,0.890748333
RNF216P1,816.3177286,-0.202224475,0.081957753,-2.467423379,0.013608934,0.10767001
EEF1A1P5,2504.042851,0.218402026,0.20678799,1.056163979,0.290893304,0.571263337
GREB1,397.6722062,-0.356007937,0.212458281,-1.675660442,0.093804722,0.315158987
SIRPB2,267.9458635,0.276879061,0.159949013,1.73104576,0.083443603,0.296514966
ZNF766,1010.770454,0.147265798,0.074315651,1.981625614,0.047521158,0.218114224
RYR1,1013.439747,0.116789851,0.230899327,0.505804208,0.612994104,0.813301961
SRGAP3,401.6098764,0.567382593,0.159581261,3.555446238,0.000377338,0.011646679
KRTAP5.3,0.305758181,1.31312451,1.089333746,1.2054382,0.228034182,0.505575348
FAM217B,1399.661999,0.039178897,0.098483032,0.397823825,0.690760054,0.857380679
SULT1C3,0.613751834,1.105138843,0.743154571,1.487091495,0.136990647,0.384809017
TUBB,41137.8644,-0.058928343,0.094133617,-0.626007425,0.531310071,0.76506637
LCOR,1385.719945,0.033050785,0.090733306,0.364262982,0.715661639,0.871057541
SUPT5H,9083.445226,-0.046139039,0.084572882,-0.545553582,0.585372839,0.798178465
XPNPEP3,1196.08402,0.027784652,0.090628884,0.306576125,0.759166029,0.891756077
OR2T2,0.067208447,0.121002922,2.902577895,0.041688088,0.96674735,NA
OR2C3,1.107399318,0.980620038,0.550238758,1.782171875,0.074721208,0.279701065
LINC00615,4.800838989,1.736859619,0.57794414,3.005237873,0.002653732,0.040072126
ZNF107,711.1947012,-0.11633003,0.10768427,-1.080288048,0.28001393,0.560888875
OR10S1,0.712854382,-0.525108338,1.094612319,-0.479720837,0.631425909,0.823304638
SFTA2,6532.909575,0.408000506,0.31091089,1.312274734,0.189427454,0.460044101
PPIA,21156.64243,-0.233843045,0.092510126,-2.5277562,0.011479404,0.096513137
ZNF471,167.2491492,0.183431961,0.177912902,1.031021128,0.302530912,0.583211347
OR10J3,0.196891259,0.096397902,1.020531914,0.094458489,0.924744956,NA
ZNF836,264.7778186,0.323124169,0.094965944,3.402526811,0.000667658,0.016774219
ZNF493,391.0273362,0.368556839,0.158415264,2.326523531,0.019990639,0.134351234
LINC00523,0.260158353,-0.852597674,1.049409267,-0.812454874,0.41653067,NA
Metazoa_SRP,4.302617599,-0.181360886,0.191481774,-0.947144378,0.343565214,0.620274126
GTF2IRD2,119.3573837,0.09943451,0.115383614,0.861773238,0.388812315,0.657391233
GRM7,13.99249551,-0.065739864,0.307186181,-0.214006581,0.830541925,0.928306786
SUPT3H,517.6865315,0.00091776,0.093907433,0.009773029,0.992202375,0.997788772
BECN1P1,3.242126828,0.009467304,0.322315558,0.029372779,0.976567282,0.991460939
NIF3L1,1484.351225,-0.136065683,0.083528765,-1.628967977,0.103319798,0.332724774
AC005154.6,883.3791529,0.205118926,0.117352599,1.74788567,0.080483827,0.290590674
ATP2A1,66.49096245,-0.120326737,0.176320728,-0.682431037,0.494966436,0.740804775
HLA.DRB9,16.13283959,0.335071879,0.20777881,1.612637399,0.106823308,0.338206662
RP11.497H16.5,0.094853149,-0.47516851,1.869726223,-0.254138014,0.799388936,NA
IARS,7256.166409,-0.231642405,0.08016524,-2.889561663,0.003857793,0.050550396
HIATL2,146.5037678,0.045697737,0.076542472,0.597024584,0.550490968,0.775729152
POM121,2278.208767,-0.196163674,0.102146072,-1.920423081,0.05480448,0.235097301
ZBTB44,2867.312328,0.03118282,0.07678678,0.4060962,0.684671918,0.854376122
GIMAP5,84.77570819,0.430102203,0.157661092,2.728017403,0.006371625,0.067531592
STK31,286.8598397,-0.029423632,0.191264677,-0.153837251,0.877738061,0.94915758
CGB7,20.46061102,-0.452822489,0.212911572,-2.12681013,0.033435862,0.17911017
NLGN3,60.20980457,-0.009766798,0.12935808,-0.075502031,0.939815281,0.977596083
OR8D1,0.448469082,1.360441918,0.916598653,1.484228581,0.13774829,0.38578592
ADH7,2080.29295,-0.071734602,0.565697026,-0.126807458,0.899092793,0.958552395
ZKSCAN7,144.3294711,0.402065707,0.120407154,3.339217747,0.000840147,0.019322138
ZNF729,1.719089993,1.791725133,0.816462034,2.19449902,0.028199554,0.16086489
CD55,18399.94063,0.044978987,0.190924355,0.23558538,0.813754419,0.921149372
CPNE4,201.1627345,-0.141118545,0.246975757,-0.571386224,0.567737865,0.785997942
ZNF565,178.6240754,0.259903274,0.084007689,3.093803379,0.001976084,0.033158944
NTNG2,103.5508916,-0.199564947,0.184323506,-1.082688538,0.278946693,0.560139631
ELAVL3,3.735033728,1.02739199,0.323312827,3.17770254,0.00148447,0.027573041
WDR5,2499.067212,-0.11604056,0.084433573,-1.37434146,0.169335701,0.43234647
PRSS29P,3.562059003,-0.509361354,0.500477403,-1.017750952,0.308796327,0.58929117
LONP1,4622.821703,-0.154390096,0.079254887,-1.948019896,0.051412583,0.227570962
C9orf163,17.44525552,-0.051730555,0.170508711,-0.303389517,0.761593034,0.893283836
TRRAP,4654.48303,-0.171387161,0.107721575,-1.591019824,0.111605115,0.345880395
NUDT11,172.9811028,-0.526794508,0.276985109,-1.901887472,0.057185867,0.24000488
SRGAP2B,109.7736759,0.025846966,0.105263053,0.245546424,0.806033367,0.916986753
FUT4,594.5437549,-0.295586064,0.130561377,-2.263962518,0.02357642,0.147196024
ASB13,1372.924524,0.018464809,0.086461074,0.213562102,0.830888556,0.928469476
SLC35F1,25.72162695,0.482731326,0.186166096,2.593014169,0.009513885,0.08578016
ZNF34,292.5770469,0.009565592,0.087251993,0.109631783,0.912701403,0.964726305
ZNF781,29.32415548,0.483785537,0.157276303,3.076023072,0.002097816,0.034441193
OR4Q2,0.044077276,0.062118145,2.902577895,0.021401026,0.982925755,NA
ZNF140,905.9568968,-0.025970939,0.079597402,-0.326278727,0.744213481,0.883866484
INCA1,146.5358387,0.151014408,0.093152013,1.621160978,0.104983119,0.335475139
CTD.2503O16.3,0.203666587,0.186452681,0.855457786,0.217956612,0.827462917,NA
ZNF774,213.7509031,0.2250155,0.104232025,2.158794281,0.03086613,0.170162754
RP13.77O11.11,0.337636605,-0.900236989,0.661220845,-1.361477025,0.173362989,0.437182486
PTPN1,4545.755173,0.050187647,0.070948643,0.707379937,0.479330401,0.731347466
OR10D1P,0.402319622,0.699287482,0.598796595,1.167821407,0.242878811,0.522935736
EVL,3042.845669,0.25697574,0.091217576,2.81717354,0.004844834,0.057871495
SPANXD,0.744241283,-1.690101294,1.0709213,-1.578175066,0.114525397,0.349719267
THEM5,285.5543971,-0.652396416,0.198710344,-3.28315277,0.00102653,0.021890638
NOXO1,0.135424996,0.162560029,0.930832199,0.174639456,0.861362943,NA
EPHB4,6774.066884,-0.186918354,0.11551015,-1.618198521,0.105619822,0.336742798
PRTN3,7.339310371,-1.121467004,0.367362535,-3.052752789,0.002267527,0.0360276
ZNF765,591.0148163,0.107617417,0.074442004,1.445654494,0.148274134,0.400788412
ZNF124,324.4924036,0.453566988,0.108459137,4.181915879,2.89E-05,0.00207793
XRCC6,19417.66041,0.001254663,0.072517137,0.017301605,0.986196005,0.995009925
S100A5,51.37984073,-0.102691329,0.252418002,-0.406830449,0.684132522,0.854119571
LINC00176,82.99702167,-0.011694536,0.20296185,-0.057619378,0.954051814,0.983260318
PPP1R26,1485.555566,-0.114715128,0.117320093,-0.977796091,0.328175185,0.606475721
NBPF4,2.793474322,1.068975165,0.463458401,2.306518043,0.021081703,0.138370013
TSC22D2,2462.639698,-0.371687593,0.119984514,-3.097796371,0.001949653,0.032900112
CRYBA4,3.439843942,0.410399457,0.260609536,1.574767611,0.115310095,0.350871885
ASMT,4.708656454,-0.001241812,0.245434381,-0.005059648,0.995963002,0.99860475
NPIPB15,94.7047202,-0.330474066,0.291950721,-1.131951536,0.25765481,0.538391997
ZNF569,251.7167243,0.277930102,0.116616397,2.38328493,0.017158908,0.123365263
ARMCX4,368.9123129,0.116195407,0.124240094,0.935248869,0.349660059,0.625888074
YRDC,1312.145382,0.069571428,0.090301333,0.770436331,0.441041109,0.700264593
ZNF777,1119.500543,-0.116065027,0.087242691,-1.330369632,0.183396515,0.452159326
PIK3R4,2035.146862,-0.14416875,0.08681165,-1.660707412,0.096772224,0.320931885
ZNF775,583.6086488,0.009242273,0.098213624,0.094103773,0.925026723,0.971022527
